Name                                                                  | Status                                              | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time         | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence                  | MUS Status                     | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
Arithmetic_subtraction128                                             | Preproc Solved, FG skipped.                         | 1146 / 0 / 1146     | 890 / 0 / 890       | 3132 / 0 / 3131      | 1.12 / 0.0 / 0.59      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_sortnetsort7.AE.stepl.005                                 | Preproc finished unsolved, FG skipped, MUS finished | 2250 / 0 / 692      | 1845 / 0 / 692      | 3774 / 0 / 826       | 1.46 / 0.9 / 0.35      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 78.19 sec, ONE         | MUS Finished after 0 rounds    |                                                         | 460.61     
QBFEval2018_ctrl.e#1.a#3.E#112.A#48.c#.w#5.s#27.asp                   | MUS timed out                                       | 4639 / 0 / 3556     | 4527 / 0 / 3556     | 13438 / 0 / 7241     | 3.49 / 1.9 / 0.91      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 70.62 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_Q_2-3_v-80-100_r-11.4                                     | MUS timed out                                       | 180 / 0 / 0         | 100 / 0 / 0         | 1100 / 0 / 0         | 0.33 / 0.22 / 0.07     | PreProc-ed 1 rounds           |                   |                    |                  | 0 iters, 10.08 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
Arithmetic_ceiling256                                                 | Preproc Solved, FG skipped.                         | 2638 / 0 / 2638     | 2126 / 0 / 2126     | 7753 / 0 / 7752      | 0.82 / 0.0 / 0.57      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2018_sdlx-fixpoint-5                                           | MUS timed out                                       | 8462 / 0 / 6799     | 8051 / 0 / 6799     | 25141 / 0 / 14810    | 6.63 / 1.44 / 2.87     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 63.25 sec, ONE         | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_neclaftp2002                                              | MUS timed out                                       | 12007 / 0 / 3371    | 7734 / 0 / 3371     | 34731 / 0 / 4862     | 16.18 / 5.38 / 5.49    | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 614.27 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2018_itc-b13-fixpoint-10                                       | MUS timed out                                       | 12966 / 228 / 11558 | 12360 / 228 / 11539 | 37384 / 476 / 32071  | 9.2 / 2.05 / 4.13      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 119.06 sec, ONE        | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_small-seq-fixpoint-2                                      | FG timed out                                        | 5360 / 0 / 2824     | 4754 / 0 / 2824     | 16621 / 0 / 5700     | 5.34 / 3.34 / 1.0      | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_AR-fixpoint-2                                             | FG timed out                                        | 132560 / 0 / 64617  | 117554 / 0 / 64617  | 412621 / 0 / 106132  | 88.5 / 11.5 / 58.92    | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2018_stmt25_52_53                                              | MUS timed out                                       | 2008 / 64 / 1612    | 1779 / 33 / 1538    | 6748 / 66 / 5395     | 1.92 / 0.55 / 0.85     | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 0.24 sec, ONE          | MUS TimedOut after 0 rounds    |                                                         | 1500.0     
QBFEval2017_query07_query42_1344n                                     | FG timed out                                        | 3221 / 0 / 1838     | 3103 / 0 / 1838     | 10952 / 0 / 1782     | 3.81 / 1.31 / 1.55     | PreProc-ed 2 rounds           |                   |                    |                  |                                 |                                |                                                         | 1500.0     
QBFEval2017_small-bug1-fixpoint-5                                     | Preproc Solved, FG skipped.                         | 86 / 0 / 86         | 69 / 0 / 69         | 204 / 0 / 203        | 0.05 / 0.0 / 0.03      | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
QBFEval2017_query02_query44_1344n                                     | MUS timed out                                       | 730 / 0 / 399       | 656 / 0 / 399       | 1987 / 0 / 391       | 1.48 / 0.95 / 0.3      | PreProc-ed 2 rounds           |                   |                    |                  | 0 iters, 39.43 sec, ONE         | MUS TimedOut after 1 rounds    | 91.5 / 0.06 / 1987 / 0                                  | 1500.0     
Disjunctive_Decomposition_kenflashp04_all_bit_differing_from_cycle    | Preproc Solved, FG skipped.                         | 343 / 0 / 343       | 278 / 0 / 278       | 1020 / 0 / 1019      | 0.12 / 0.0 / 0.1       | PreProc-ed 1 rounds           |                   |                    |                  |                                 |                                |                                                         |            
