Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                  | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2017_query55_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1146 / 0 / 779      | 1072 / 0 / 779      | 2663 / 0 / 796       | 1.1 / 0.0 / 0.86        | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_query54_query58_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 1120 / 0 / 688      | 1035 / 0 / 688      | 2463 / 0 / 621       | 0.76 / 0.0 / 0.57       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_stmt85_300_399                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5471 / 0 / 3745     | 5191 / 0 / 3701     | 18479 / 0 / 10220    | 6.47 / 0.0 / 4.5        | PreProc-ed 6 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
Arithmetic_intermediate64                                             | Preproc finished unsolved, FG skipped, MUS skipped | 638 / 0 / 255       | 510 / 0 / 255       | 1844 / 0 / 209       | 0.71 / 0.0 / 0.56       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2017_itc-b13-fixpoint-1                                        | Preproc finished unsolved, FG skipped, MUS skipped | 805 / 0 / 689       | 703 / 0 / 679       | 2190 / 0 / 2139      | 0.3 / 0.0 / 0.25        | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.07       
QBFEval2018_pi-bus-fixpoint-1                                         | Preproc finished unsolved, FG skipped, MUS skipped | 14242 / 0 / 8145    | 11882 / 0 / 8145    | 40222 / 0 / 18880    | 6.29 / 0.0 / 4.69       | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.27       
QBFEval2018_cache-coherence-2-fixpoint-5                              | Preproc finished unsolved, FG skipped, MUS skipped | 9604 / 0 / 5685     | 8776 / 0 / 5685     | 28198 / 0 / 11465    | 6.16 / 0.0 / 4.64       | PreProc-ed 3 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2018_query21_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3225 / 0 / 1838     | 3107 / 0 / 1838     | 10968 / 0 / 1782     | 2.38 / 0.0 / 1.96       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2018_ci.e#1.a#3.E#40.A#60.c#400.w#2.s#1.asp                    | Preproc finished unsolved, FG skipped, MUS skipped | 3299 / 0 / 2827     | 3259 / 0 / 2827     | 9598 / 0 / 6884      | 0.75 / 0.0 / 0.6        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_query36_query25_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 891 / 0 / 628       | 825 / 0 / 628       | 1973 / 0 / 598       | 1.32 / 0.0 / 0.92       | PreProc-ed 4 rounds             |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_sortnetsort9.AE.stepl.010                                 | Preproc finished unsolved, FG skipped, MUS skipped | 8049 / 0 / 2249     | 6569 / 0 / 2249     | 13468 / 0 / 2598     | 2.3 / 0.0 / 1.78        | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.12       
QBFEval2017_stmt41_336_385                                            | Preproc finished unsolved, FG skipped, MUS skipped | 5573 / 0 / 3832     | 5308 / 0 / 3799     | 18872 / 0 / 10441    | 5.5 / 0.0 / 3.99        | PreProc-ed 5 rounds             |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_pi-bus-fixpoint-2                                         | Preproc finished unsolved, FG skipped, MUS skipped | 33224 / 0 / 21170   | 29684 / 0 / 21170   | 96657 / 0 / 46329    | 21.06 / 0.0 / 15.02     | PreProc-ed 11 rounds            |                   |                    |                  |                |            |                                                         | 0.47       
QBFEval2017_small-seq-fixpoint-10                                     | Preproc finished unsolved, FG skipped, MUS skipped | 31192 / 0 / 17304   | 28970 / 0 / 17304   | 100301 / 0 / 36012   | 2.76 / 0.0 / 2.24       | PreProc-ed 2 rounds             |                   |                    |                  |                |            |                                                         | 0.32       
QBFEval2017_stmt17_94_98                                              | Preproc finished unsolved, FG skipped, MUS skipped | 13309 / 0 / 10013   | 12772 / 0 / 9845    | 52415 / 0 / 33611    | 20.46 / 0.0 / 14.42     | PreProc-ed 7 rounds             |                   |                    |                  |                |            |                                                         | 0.17       
