Name                                                                  | Status                                             | T / B / K Vars      | T / B / K QVars     | T / B / K Clauses    | T / B / K Time          | PreProc Status                | Bdd Creation Time | Merge F / V / Time | FG creation time | FG convergence | MUS Status | MUS ExplrTime / ProcTime / NumClauses / NumDisabledSets | FG-MUS time
QBFEval2018_AR-fixpoint-2                                             | Preproc finished unsolved, FG skipped, MUS skipped | 132560 / 0 / 64617  | 117554 / 0 / 64617  | 412621 / 0 / 106132  | 60.25 / 7.51 / 40.26    | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.85       
QBFEval2018_query60_query44_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3535 / 0 / 2018     | 3399 / 0 / 2018     | 12608 / 0 / 1954     | 7.01 / 1.72 / 2.94      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-equiv-fixpoint-5                                    | Preproc finished unsolved, FG skipped, MUS skipped | 11068 / 0 / 7215    | 10876 / 0 / 7215    | 36453 / 0 / 15947    | 10.74 / 3.58 / 3.75     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_neclaftp2002                                              | Preproc finished unsolved, FG skipped, MUS skipped | 12007 / 0 / 3371    | 7734 / 0 / 3371     | 34731 / 0 / 4862     | 18.67 / 5.75 / 6.79     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.22       
QBFEval2018_stmt16_818_819                                            | Preproc finished unsolved, FG skipped, MUS skipped | 445 / 0 / 424       | 382 / 0 / 370       | 1517 / 0 / 1493      | 0.53 / 0.0 / 0.16       | PreProc-ed 0 rounds           |                   |                    |                  |                |            |                                                         | 0.21       
QBFEval2018_sortnetsort10.AE.stepl.012                                | Preproc finished unsolved, FG skipped, MUS skipped | 12261 / 0 / 3310    | 9993 / 0 / 3310     | 20492 / 0 / 3777     | 6.79 / 2.95 / 2.05      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.11       
QBFEval2017_query07_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 3221 / 0 / 1838     | 3103 / 0 / 1838     | 10952 / 0 / 1782     | 5.29 / 2.07 / 1.78      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.14       
QBFEval2017_query02_query44_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 730 / 0 / 399       | 656 / 0 / 399       | 1987 / 0 / 391       | 1.53 / 1.03 / 0.29      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_small-bug1-fixpoint-5                                     | Preproc Solved, FG skipped.                        | 86 / 0 / 86         | 69 / 0 / 69         | 204 / 0 / 203        | 0.09 / 0.0 / 0.07       | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_stmt17_78_94                                              | Preproc finished unsolved, FG skipped, MUS skipped | 11134 / 67 / 8911   | 10626 / 34 / 8754   | 43580 / 69 / 31239   | 19.06 / 3.69 / 7.44     | PreProc-ed 3 rounds           |                   |                    |                  |                |            |                                                         | 0.17       
QBFEval2018_stmt27_16_224                                             | Preproc finished unsolved, FG skipped, MUS skipped | 1778 / 0 / 1038     | 1600 / 0 / 1006     | 5714 / 0 / 2563      | 2.9 / 1.39 / 0.82       | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
QBFEval2017_query49_query42_1344n                                     | Preproc finished unsolved, FG skipped, MUS skipped | 9935 / 0 / 6039     | 9755 / 0 / 6039     | 53006 / 0 / 5816     | 12.37 / 2.31 / 6.03     | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.16       
QBFEval2017_pdtpmsrotate32                                            | Preproc Solved, FG skipped.                        | 591 / 0 / 591       | 461 / 0 / 461       | 1893 / 0 / 1892      | 0.17 / 0.0 / 0.1        | PreProc-ed 1 rounds           |                   |                    |                  |                |            |                                                         |            
QBFEval2018_sortnetsort8.AE.stepl.006                                 | Preproc finished unsolved, FG skipped, MUS skipped | 3689 / 0 / 1076     | 3017 / 0 / 1076     | 6178 / 0 / 1261      | 3.82 / 2.57 / 0.68      | PreProc-ed 2 rounds           |                   |                    |                  |                |            |                                                         | 0.06       
